t,o,h,l,c
1767708000,25616.75,25779,25592.5,25760.25
1767722400,25759.75,25837.75,25745,25831.25
1767740400,25831.25,25844.75,25801.75,25806.25
1767754800,25807.25,25822,25768.25,25769.25
1767769200,25768.75,25788,25727,25739.5
1767783600,25740.25,25880,25732,25855
1767798000,25857.25,25996.25,25810.75,25955.5
1767812400,25956,25956.25,25814.5,25822.75
1767830400,25822.75,25844.5,25769.75,25776.75
1767844800,25776.25,25805.25,25670,25749.75
1767859200,25749,25803.5,25738.75,25771.75
1767873600,25770.25,25818,25569,25684.25
1767888000,25684.25,25703.75,25583.75,25634.25
1767902400,25633.5,25741.75,25625.5,25666
1767920400,25666.5,25694,25627.5,25677.5
1767934800,25684,25702.5,25652.25,25674.5
1767949200,25674.25,25767.25,25662.75,25748.75
1767963600,25749,25920.5,25615.5,25910.25
1767978000,25910,25985.5,25882,25932.75
1767992400,25932,25943,25723.25,25778.5
1768183200,25777.5,25778.25,25676.25,25698.75
1768197600,25699.75,25750,25632.75,25698
1768212000,25698.5,25763,25686.25,25743.5
1768226400,25743.75,25974,25719.75,25968
1768240800,25968.5,26020.5,25932.75,25942.25
1768258800,25953.5,25954,25845.75,25878.25
1768273200,25877.75,25932.75,25861.5,25917
1768287600,25916.25,25936.75,25871.75,25878
1768302000,25878.5,26045.5,25871.25,25948.75
1768316400,25947.25,26025.75,25809.25,25839.75
1768330800,25840.25,25926.5,25803.25,25891
1768348800,25891,25925.75,25876,25915
1768363200,25914.75,25919.25,25835.5,25862.75
1768377600,25862.25,25879,25712.25,25743
1768392000,25743,25805.5,25469.5,25492
1768406400,25491.75,25592.25,25420.75,25500.5
1768420800,25500,25659,25460.5,25603.25
1768438800,25602.5,25643,25562.5,25580
1768453200,25601.5,25747.25,25598.75,25738.25
1768467600,25737.5,25855.75,25733.25,25852.75
1768482000,25852,25952.75,25803.25,25924.75
1768496400,25924.5,25938,25676.5,25719.25
1768510800,25718.5,25783.25,25693.75,25769.5
1768528800,25769.75,25820.25,25762.5,25807.75
1768543200,25808,25845.25,25795.5,25815.5
1768557600,25815.5,25873.25,25802,25826.5
1768572000,25826,25891,25591.5,25660
1768586400,25660.75,25748,25654,25689
1768795200,25689,25689,25256.75,25284.25
1768896000,25284,25288.25,25095.25,25205.5
1768910400,25204.75,25417,25181,25362.75
1768924800,25363,25429.75,25128,25168.75
1768939200,25169.25,25186,25098,25179
1768957200,25179,25227.5,25168,25198.75
1768971600,25204.5,25246.5,25191.75,25204.75
1768986000,25204.5,25225.25,25025,25085.75
1769000400,25086.5,25494.25,25041,25229.25
1769014800,25229.75,25653.5,25142,25471
1769029200,25471.25,25601,25470.5,25594.5
1769047200,25595.25,25602.5,25527.75,25534.25
1769061600,25533.5,25715.75,25483.75,25698.5
1769076000,25699.25,25739.75,25659,25736.25
1769090400,25735.75,25739,25536.75,25712.25
1769104800,25711.75,25723.5,25584.75,25630
1769122800,25605,25689.5,25575.5,25668.75
1769137200,25668.25,25731.5,25667.75,25704.75
1769151600,25705.75,25724.75,25540.25,25574.25
1769166000,25574.75,25668,25556.75,25663.75
1769180400,25668,25845.75,25661.5,25725.5
1769194800,25726.25,25774.75,25463.25,25559
1769385600,25559.75,25668.75,25544.75,25634.75
1769400000,25634.5,25711,25622.75,25700
1769414400,25700.75,25742,25582,25670.5
1769428800,25669.5,25898.5,25658,25881.25
1769443200,25881,25936.5,25850.75,25878.5
1769457600,25879,25902.75,25834,25898.75
1769475600,25898.5,26002.75,25895.25,25990
1769490000,25980.5,26028.25,25967,25984.5
1769504400,25983.75,26043,25967.25,26004
1769518800,26003.75,26106.75,25917.25,26079.75
1769533200,26080,26114.25,26038,26075.5
1769547600,26075.5,26228.25,26058.75,26205.25
1769565600,26204,26248.75,26192.5,26245.5
1769580000,26246,26349,26246,26284.5
1769594400,26285.25,26326.75,26255.25,26273.5
1769608800,26273.5,26301,26100.75,26140.75
1769623200,26140.5,26287.75,25993.25,26268.25
1769641200,26282.5,26296,26085.5,26162.5
1769655600,26163,26266.75,26162,26246.75
1769670000,26246.5,26280.5,26187,26191.75
1769684400,26191.75,26221.75,25858,25864
1769698800,25864.5,25891.5,25536,25836.75
1769713200,25836.25,26050,25820,25972.25
1769731200,25972.5,25993.75,25736,25847
1769745600,25846.75,25896,25700,25707.25
1769760000,25710.5,25884,25649.75,25871
1769774400,25870.25,25940,25752.5,25841.5
1769788800,25842,25869,25568.75,25658.5
1769803200,25657.75,25731.75,25373.75,25605.5
1769994000,25605.25,25637,25216.25,25352.5
1770008400,25341.5,25426,25180.25,25401.75
1770022800,25401.5,25527.25,25355.75,25487.75
1770037200,25486.75,25912.25,25456,25893.5
1770051600,25893.5,25949.5,25821.75,25856.25
1770066000,25856,25990.75,25835.75,25960.25
1770084000,25959,25996.75,25900.5,25986.25
1770098400,25987.75,26027.75,25958.25,25969.25
1770112800,25970.5,26003.5,25923.5,25967.25
1770127200,25967,25976.75,25345,25387.25
1770141600,25386.5,25477,25219,25421.25
1770159600,25387.5,25473.75,25362,25412.25
1770174000,25412.75,25489.75,25402.25,25471.5
1770188400,25470.75,25514.25,25354.5,25449.5
1770202800,25450.75,25490.5,25186,25194.25
1770217200,25194.25,25305,24783.5,24925
1770231600,24923.5,25181.25,24863.75,25116.25
1770246000,25061.75,25169,24959.25,24961.75
1770260400,24962,25077.25,24915.75,25073
1770274800,25072.5,25123.75,24978.75,25033.75
1770289200,25033.75,25065,24652,24769.25
1770303600,24769,24887.5,24543.25,24700.25
1770318000,24700.25,24839.25,24294,24336
1770336000,24334.75,24579.5,24239.75,24528.25
1770350400,24527.5,24613.75,24425.25,24557.25
1770364800,24556.75,24873.25,24490.75,24855
1770379200,24854,24984,24700.75,24895.75
1770393600,24895.25,25124,24880.5,25070.75
1770408000,25070.25,25346.5,25052.75,25262.75
1770598800,25263.75,25266,25179.5,25185.75
1770613200,25187.5,25228,25120.75,25161
1770627600,25160.5,25185.25,24968.5,25101
1770642000,25101,25404,24955.5,25391
1770656400,25390.75,25428.75,25312,25338.5
1770670800,25338.5,25395.5,25300,25334.75
1770688800,25334,25358.25,25278.5,25351.75
1770703200,25352.5,25407.5,25291.75,25364
1770717600,25363.75,25421.5,25292.25,25372.75
1770732000,25372.75,25447.25,25255.75,25384
1770746400,25383.75,25386,25198.25,25257.25
1770764400,25259,25330,25252.75,25322.25
1770778800,25322.25,25345.5,25267.5,25270.75
1770793200,25270.25,25290,25146.25,25207.5
1770807600,25207.5,25465.25,25205.75,25305.25
1770822000,25306.5,25343.25,25058.25,25301.25
1770836400,25302,25360.5,25206,25235.25
1770854400,25233.25,25320.75,25214.25,25310
1770868800,25311.5,25359.25,25292,25351
1770883200,25350.25,25374,25324.75,25366.5
1770897600,25365.75,25419.75,25006.5,25010.25
1770912000,25011,25031.75,24800.25,24898.5
1770926400,24899.75,24912.75,24709.75,24731.25
1770944400,24731.25,24832.25,24730.25,24762.5
1770958800,24759,24785.5,24642.25,24775.25
1770973200,24775.5,24808,24624,24695.5
1770987600,24694,24934.5,24578.75,24894.5
1771002000,24894.25,24995.5,24731.75,24802.75
1771016400,24801.75,24868.75,24771,24861
1771207200,24860.5,24872.5,24558.25,24582.75
1771308000,24582.75,24726.75,24582.75,24686.75
1771322400,24687.5,24705.25,24518,24612
1771336800,24613,24815.75,24449.25,24697.5
1771351200,24698,24889.75,24649.25,24768.25
1771369200,24773.75,24783.25,24700.75,24758
1771383600,24758.75,24847,24736.5,24823.5
1771398000,24823,24941.5,24802,24921.75
1771412400,24921.75,24962.5,24752,24940
1771426800,24940.75,25128.25,24937.5,25027.5
1771441200,25025.75,25036.75,24856,24964.5
1771459200,24964.5,24999.5,24916.25,24984
1771473600,24985.5,25047.25,24944,25020.75
1771488000,25019.75,25054,24825,24878.5
1771502400,24877.75,24956.5,24763,24924.25
1771516800,24925,24959.5,24749,24782
1771531200,24781.25,24912.5,24777.5,24901
1771549200,24901.5,24936,24878,24898.5
1771563600,24907.25,24956,24896.75,24936.75
1771578000,24936.5,24984.75,24791,24829
1771592400,24828,25139.5,24678.5,25098
1771606800,25098.5,25122.25,24879.25,25074
1771621200,25075,25088,24832.5,24844.25
1771812000,24844.25,24863.5,24807.25,24838.25
1771826400,24838.5,25004,24832.25,24983.5
1771840800,24985.5,25002.75,24883.75,24934.75
1771855200,24935,25040,24668,24744.75
1771869600,24744.5,24820.25,24678.75,24786.25
1771887600,24788,24879,24767,24869.75
1771902000,24869.75,24886.5,24822.75,24837.75
1771916400,24837.5,24868.5,24761,24842
1771930800,24842.5,24964.25,24694.5,24877.25
1771945200,24878.5,25078.75,24819.5,25030
1771959600,25030,25072,24988.5,25043.5
1771977600,25044.5,25114.5,24994,25066.75
1771992000,25066.75,25067.75,25017.5,25036.25
1772006400,25036,25128.5,25036,25124.75
1772020800,25124.5,25361.75,25105,25295.25
1772035200,25295.25,25378.5,25282.75,25368.75
1772049600,25368.5,25494.75,25274.75,25315.75
1772067600,25316.25,25323.5,25264.75,25299.25
1772082000,25286,25392.25,25283.5,25350
1772096400,25349.75,25401.5,25345.25,25374
1772110800,25372.75,25415.25,24861.75,24963.5
1772125200,24963.75,25099,24888.75,25083.25
1772139600,25082.75,25090,24954.75,24991.75
1772157600,24994.5,25061,24985.25,25039.5
1772172000,25040,25098.75,24991.75,25029.25
1772186400,25030,25045,24793.75,24870.5
1772200800,24871,25036.75,24782,24945.5
1772215200,24945,25022.75,24873,25004.75
1772406000,24785.5,24901.25,24712.75,24821
1772420400,24821.25,24835.5,24528,24590.75
1772434800,24588,24684.5,24477,24657.75
1772449200,24657.75,24898.5,24592.75,24862
1772463600,24862,25076.5,24802,24972.5
1772478000,24972,25101,24944.25,24971
1772496000,24972.5,24982.25,24804.25,24846
1772510400,24846.5,24864,24668.5,24676
1772524800,24674.75,24694.5,24370,24488.5
1772539200,24487,24661.25,24352,24446.75
1772553600,24447.25,24850,24436.5,24787.25
1772568000,24787.25,24821.75,24669.75,24747.5
1772586000,24749,24772.25,24525,24595.75
1772600400,24580.5,24688.25,24499,24644
1772614800,24648.25,24895,24621,24800.75
1772629200,24800.5,25170.5,24795.5,25145.5
1772643600,25146.25,25217.75,25105,25121.5
1772658000,25125.25,25250,25044,25071
1772676000,25070.75,25125.5,25025.25,25034.75
1772690400,25035,25205.75,24973.25,25114
1772704800,25115,25157.75,24980.75,24993.75
1772719200,24994.5,25209.75,24789,24807
1772733600,24807,25056,24772.5,25010.5
1772751600,25019.75,25116,25001,25071.75
1772766000,25070.25,25141.5,25070,25106.5
1772780400,25106.5,25140.5,24882.25,24949.75
1772794800,24948,24962.75,24608.75,24690
1772809200,24691.25,24926.25,24664.5,24799.75
1772823600,24800.5,24854,24224,24306.25
1773010800,24304.5,24326.25,24000,24084
1773025200,24085,24315.75,24077,24245.25
1773039600,24247.75,24495.75,24210,24370.75
1773054000,24372,24585.5,24313,24549
1773068400,24549.5,24749.25,24549.5,24655.5
1773082800,24655.5,25058,24640,24883.25
1773100800,24881,24999,24830,24888.75
1773115200,24885.25,25076.5,24874.25,25072.5
1773129600,25073,25150.5,24958.75,24972
1773144000,24972.75,25182,24892,25148.75
1773158400,25149.5,25217.5,24940.25,24986.25
1773172800,24986.5,25086,24951.5,25062
1773190800,25063.5,25125,25051,25090.75
1773205200,25092,25095.5,24934,24967.5
1773219600,24968.25,25058,24895.75,24945.25
1773234000,24946.25,25180,24888,25007.25
1773248400,25006.5,25026.5,24873.5,24945.5
1773266400,24934.5,24949.25,24733.25,24789.5
1773280800,24790.5,24796,24695.5,24771
1773295200,24769.75,24921.5,24746.5,24917
1773309600,24917.75,24928,24630.5,24657.75
1773324000,24658.75,24747.5,24561,24625.5
1773338400,24625.25,24671.5,24517.75,24586.75
1773356400,24587,24662.25,24491.25,24603.75
1773370800,24605,24629,24476.5,24479.75
1773385200,24479.25,24623,24397,24619
1773399600,24617.5,24805.25,24482,24489.75
1773414000,24490.5,24569.25,24353,24448.5
1773428400,24448.25,24496.75,24295.25,24439.5
1773619200,24439,24540.25,24437.25,24531.75
1773633600,24531.25,24583.25,24503.75,24513.75
1773648000,24512,24636,24478,24626
1773662400,24624.25,24954,24610.75,24890.25
1773676800,24889.25,25035,24832.25,24884.75
1773691200,24885,24901.5,24805,24813
1773709200,24813.75,24848,24780.5,24835.5
1773723600,24836.5,24852.5,24728.25,24769.75
1773738000,24768.5,24940.25,24768.25,24932.75
1773752400,24932.75,25117,24929.5,24995.5
1773766800,24995.5,25057.75,24982,25027.5
1773784800,25019.75,25098.5,24990.75,25096.5
1773799200,25096,25170.5,25094.25,25168.5
1773813600,25169,25210.5,25153.5,25169.5
1773828000,25169.75,25198.25,24864,24971.75
1773842400,24969,24984.75,24795.5,24880
1773856800,24881.5,24916.5,24562.25,24593.5
1773874800,24594.25,24725.25,24586.5,24695.75
1773889200,24696,24715,24573.75,24605.25
1773903600,24605.25,24650.25,24500,24591
1773918000,24591.5,24613.5,24326.75,24489
1773932400,24488.75,24577.5,24377.75,24509.75
1773946800,24508.75,24691.5,24506,24620
1773964800,24619.5,24660.5,24581.75,24606.5
1773979200,24613,24616,24482.75,24593.75
1773993600,24594,24616.25,24319,24444.25
1774008000,24444.25,24527.5,24231.25,24310.75
1774022400,24311.75,24356.75,23971.25,24113
1774036800,24114,24219.75,23940.25,23949.25
1774227600,23950.25,24072.75,23936.25,23996
1774242000,23995.75,24033.75,23772.5,23932
1774256400,23932.25,24763,23815.75,24608.5
1774270800,24610,24690,24308.5,24368.75
1774285200,24369,24536.75,24311.25,24400
1774303200,24417.25,24489.75,24232.25,24263.75
1774317600,24263,24305,24193.5,24262.5
1774332000,24263,24507.25,24259.75,24420.25
1774346400,24421.5,24434,24134,24215.75
1774360800,24215.75,24385.25,24160.25,24242.5
1774375200,24243,24550,24188.5,24426.5
1774393200,24425.25,24494,24334,24335.25
1774407600,24337,24429,24320.5,24378
1774422000,24377,24535,24352,24449
1774436400,24447.75,24539.75,24327.5,24484.25
1774450800,24483.75,24494.25,24286.5,24354.5
1774465200,24354.75,24395,24283.25,24323.75
1774483200,24323.5,24421.25,24247.75,24378.5
1774497600,24368,24377.5,24199,24259.5
1774512000,24258.5,24288,24098.75,24102
1774526400,24101.75,24242.5,24030.25,24093
1774540800,24092.5,24101.75,23775,23787.25
1774555200,23787.25,24022.25,23763.25,23818.25
1774573200,23818.75,23921,23806,23917.75
1774587600,23916.25,23976,23770.5,23779.25
1774602000,23779.5,23812.5,23596.75,23613
1774616400,23615.5,23664,23440,23473.5
1774630800,23473.5,23529.5,23232.5,23254.25
1774821600,23164.25,23263.75,23093,23201
1774836000,23201.75,23362.75,23195.25,23345.5
1774850400,23345.5,23451.25,23337.25,23403
1774864800,23403.75,23574,23292.75,23302
1774879200,23302.5,23436.25,23169.5,23210.75
1774893600,23210.5,23212.75,23024.5,23100.25
1774911600,23100,23405,22961.5,23345.5
1774926000,23346.25,23397.5,23235,23292
1774940400,23292.25,23390.25,23238.25,23286.75
1774954800,23284.5,23587.75,23264,23409.5
1774969200,23409.25,23876,23407.5,23855.5
1774983600,23856.25,24045.75,23833.5,24038
1775001600,24036.25,24048.25,23956.25,23980
1775016000,23986.5,24181.25,23978.5,24079.25
1775030400,24078.75,24205,24003.5,24191
1775044800,24189.75,24327,24036,24313.25
1775059200,24314,24348.25,24124.5,24200.5
1775073600,24200.75,24245.75,24154.5,24236.25
1775091600,24236,24240,23795,23803
1775106000,23805.25,23882,23752.5,23834.75
1775120400,23835.25,23860,23666,23725.5
1775134800,23725.25,24266.75,23678,24121
1775149200,24120.5,24233.75,24063.5,24219.5
1775167200,24219.5,24255,24177.5,24196.75
1775181600,24196,24205.5,23981.5,24091.75
1775433600,24091.5,24326.75,24087.75,24212.25
1775448000,24213,24325.5,24207.25,24309.5
1775462400,24310,24398.25,24262.5,24306.5
1775476800,24306,24452.25,24245.75,24323.25
1775491200,24324,24376.25,24202.75,24363
1775505600,24363.25,24384,24278.75,24303.5
1775523600,24303,24310.5,24153,24247.25
1775538000,24248.25,24382.5,24204.5,24359.25
1775552400,24359.5,24422,24133,24214.75
1775566800,24216.25,24308,23941.5,24202.25
1775581200,24201.75,24451.5,24076.75,24399.25
1775599200,24514,25109.5,24355,25095.25
1775613600,25095.5,25195.25,25086.75,25192.25
1775628000,25192,25245.25,25134.25,25200
1775642400,25199.5,25257,25064,25080.75
1775656800,25080.75,25157.5,24926.5,25094.25
1775671200,25094.5,25131.75,24943.25,25034.5
1775689200,25034.25,25055.5,24980.5,25031
1775703600,25031.75,25059,24994.25,25039
1775718000,25039.75,25048.75,24953,24984.5
1775732400,24983.75,25111.5,24960.5,25041.25
1775746800,25041.5,25265.75,25016,25179.75
1775761200,25180.25,25269.75,25175.75,25224
1775779200,25224,25303.75,25206,25291.5
1775793600,25279.5,25284.75,25218.75,25242
1775808000,25243,25302.25,25202.75,25268.75
1775822400,25269.25,25393,25244.75,25264.5
1775836800,25264.5,25302,25222.25,25284.25
1775851200,25284,25338,24922,25055
1776042000,25055.5,25096,25049.5,25081
1776056400,25081,25130.25,25059.25,25097.75
1776070800,25098,25194.75,25073.5,25168.75
1776085200,25168.25,25435,25156.5,25410.75
1776099600,25411,25599.25,25396,25585.5
1776117600,25575.25,25619.25,25560,25581.25
1776132000,25582,25598.25,25571.5,25574.25
1776146400,25574.5,25674,25564.5,25638.25
1776160800,25638,25763.75,25620,25722.25
1776175200,25721.5,25969.25,25712,25958
1776189600,25958.75,26015,25884.25,25995.75
1776207600,25995.75,26042.5,25990,25996
1776222000,25995.5,26058,25966,25988
1776236400,25988.5,26038.25,25933.75,25985.25
1776250800,25985.5,26176.25,25960.5,26163
1776265200,26163,26315.25,26102.25,26303.25
1776279600,26303,26419,26292.25,26407
1776297600,26408,26465.25,26388.75,26445.5
1776312000,26436,26488,26416.5,26460
1776326400,26459.5,26465.75,26364.5,26418.25
1776340800,26419,26543,26275.5,26533.25
1776355200,26533.75,26564,26355,26483.75
1776369600,26483.75,26497.25,26440.75,26487.5
1776387600,26487.5,26497.75,26449.5,26463.25
1776402000,26463.25,26521,26440,26518.75
1776416400,26518.75,26745.75,26505.5,26741.5
1776430800,26742,26884.75,26629.5,26859.25
1776445200,26859.5,26877.25,26735.5,26840.5
1776636000,26638.75,26714.75,26608.25,26705.25
1776650400,26705.75,26706.25,26612,26635
1776664800,26636,26825.5,26633.25,26710
1776686400,26710.5,26827.75,26568.75,26658.5
1776700800,26658.25,26752,26639.25,26745
1776715200,26745,26838.5,26729.25,26824
1776733200,26825,26837.25,26790,26825.5
1776747600,26825.5,26857.25,26748.75,26837
1776762000,26837.25,26901.75,26805.5,26820.75
1776776400,26823.25,26885.25,26662.5,26670.75
1776790800,26670.75,26794.25,26551.75,26721.25
1776808800,26729.5,26832.75,26727.75,26821.75
1776823200,26821.25,26856.75,26765.5,26831.25
1776837600,26833,26864.5,26779.75,26825.75
1776852000,26826,26900.5,26806,26864.5
1776866400,26864.25,27050,26852,27030
1776880800,27029.75,27136,26978,27087.25
1776898800,27088,27099.75,26848,26950.5
1776913200,26952.5,27007.25,26865,26990.75
1776927600,26991.25,27013.5,26890,26978.75
1776942000,26979.5,27106.25,26941.75,27094.25
1776956400,27094.5,27155.75,26681.75,26860.5
1776970800,26861,27080.5,26840.25,27080.25
1776988800,27081,27135.75,27023.25,27031
1777003200,27036.25,27114.75,27016.25,27109
1777017600,27109.5,27363.75,27064.5,27275.75
1777032000,27277,27417.5,27130.25,27396
1777046400,27396.25,27462.5,27360,27433.25
1777060800,27433.5,27474.5,27345,27455.5
1777251600,27456,27542.5,27456,27517.75
1777266000,27518.75,27520.25,27388,27440.75
1777280400,27439.25,27500.25,27390,27419.25
1777294800,27419.75,27435,27298.5,27390.5
1777309200,27391,27454.75,27380.25,27418.5
1777327200,27423,27512,27417.5,27421.75
1777341600,27423.5,27439.5,27350,27364
1777356000,27363,27378.25,27256.5,27284.25
1777370400,27284.75,27300.75,27036.5,27202.5
1777384800,27201.75,27235,27009.5,27141.5
1777399200,27141.5,27233,27120.75,27223.75
1777417200,27224.25,27294,27191.75,27267.5
1777431600,27269,27317.25,27260.5,27265.75
1777446000,27265.5,27288.5,27198,27264
1777460400,27262.25,27315.5,27124.25,27302.25
1777474800,27303,27309.5,27153.5,27295.25
1777489200,27295.5,27557.5,27094,27550.5
1777507200,27551.75,27622.75,27386.5,27413.75
1777521600,27359.5,27377.25,27185.25,27352.25
1777536000,27351.5,27494.25,27324.75,27440.5
1777550400,27440.25,27550,27163.25,27388.5
1777564800,27388.25,27622,27347.75,27577.5
1777579200,27578.5,27646.5,27556.25,27625.5
1777597200,27624.75,27674.5,27613,27628.5
1777611600,27628.25,27640.75,27554.5,27566.75
1777626000,27566,27625.75,27536.25,27577
1777640400,27576.5,27917,27575.75,27831.5
1777654800,27831,27900.75,27755.75,27835.75
1777867200,27835.75,27965.75,27835.75,27912.25
1777881600,27912,27924.75,27662.25,27826.75
1777896000,27828.5,27941,27697.25,27734.75
1777910400,27734.25,27818.75,27613,27780.25
1777924800,27779.75,27793,27731.75,27785
1777942800,27785,27852.25,27767.75,27828.25
1777957200,27827.25,27942.25,27818.25,27929.75
1777971600,27930,28006,27900,27973.5
1777986000,27973.5,28152.5,27971,28125.5
1778000400,28125.5,28247,28107.75,28207.25
1778018400,28250,28422,28243,28292.75
1778032800,28292,28359.75,28261.5,28355
1778047200,28354.25,28517.75,28300,28506.25
1778061600,28507.75,28634.25,28336,28469
1778076000,28468.25,28610.25,28385,28600
1778090400,28599.5,28800,28591.75,28676.5
1778108400,28677.25,28716,28637,28687
1778122800,28686.5,28748.75,28673.75,28737.5
1778137200,28737.25,28814.5,28690.25,28727
1778151600,28728,28944.75,28705.25,28928.5
1778166000,28928,28930.5,28552,28644.75
1778180400,28645,28766.25,28541,28679.5
1778198400,28679.75,28782.25,28679.75,28775.25
1778212800,28775.5,28838.5,28758.25,28828
1778227200,28827.75,28915,28824.25,28898.5
1778241600,28897.75,29217.75,28859.5,29191.5
1778256000,29191,29341,29190.25,29340
1778270400,29339.5,29399.75,29225.75,29295.75
1778461200,29295,29361,29245,29342.25
1778475600,29342.25,29356.25,29263.25,29298
1778490000,29297,29389,29259.25,29297.75
1778504400,29297,29480,29246.75,29405
1778518800,29404.5,29476.5,29314.75,29400
1778536800,29399,29455.75,29227,29270
1778551200,29270.5,29365.25,29260,29282.5
1778565600,29282.25,29292.25,29174,29221
1778580000,29221.5,29296,29109.75,29129.5
1778594400,29129,29228.25,28742,28920.5
1778608800,28920.25,29188.25,28911.25,29142.5
1778626800,29142,29260.25,29055.5,29223
1778641200,29222.25,29352,29203.25,29309
1778655600,29309.75,29447,29289.5,29384.5
1778670000,29384.25,29404.75,29075,29317.5
1778684400,29317.5,29565.5,29281.5,29472.25
1778698800,29472.5,29648.5,29448.75,29631.25
1778716800,29631.75,29693,29521.5,29527.25
1778731200,29533.75,29640.75,29533.75,29573.5
1778745600,29574.75,29629.75,29480.5,29540
1778760000,29540,29773.75,29448.25,29755.25
1778774400,29756,29782,29595.25,29686.75
1778788800,29686.75,29737.75,29633.75,29684
1778806800,29684.25,29691.5,29445.75,29462.5
1778821200,29462,29469.25,29186.75,29264.25
1778835600,29266,29375.5,29142.5,29190
1778850000,29191,29382.75,29089.75,29322.75
1778864400,29323.25,29486.75,29111,29231.75
1779055200,29270.25,29279.25,28926,29023.25
1779069600,29021.5,29116.5,28991,29043.25
1779084000,29042,29249.25,28990.5,29189
1779098400,29190,29419.75,29052,29243.75
1779112800,29242.5,29299,28842.5,29014
1779127200,29014.25,29173.5,28814.75,29158
1779145200,29158,29188.5,28929.75,28972
1779159600,28971.5,29038,28885,29020.5
1779174000,29020.75,29125.25,28836,28923.75
1779188400,28923.25,29068,28663,28804
1779202800,28803.75,29126.5,28726,28959.5
1779217200,28959.75,29059.75,28863.25,28950.5
1779235200,28950,29017.25,28797.25,28897
1779249600,28926.75,29065,28870.5,29027.25
1779264000,29027.5,29157.75,29024,29080.75
1779278400,29081.75,29395.5,29008.5,29331.5
1779292800,29331.5,29396.75,29210,29396
1779307200,29395.5,29397.5,29113,29222
1779325200,29221.75,29428.75,29221.75,29418.25
1779339600,29420.75,29464.5,29200,29373.25
1779354000,29374,29429.75,29185.5,29194
1779368400,29193.5,29340,29127,29257.75
1779382800,29258.75,29554,29258.25,29455.5
1779400800,29444,29603.5,29444,29529.5
1779415200,29530,29606.25,29504.25,29547
1779429600,29545.25,29665.25,29477,29527.25
1779444000,29527,29715.5,29436,29640.5
1779458400,29643,29749,29490.25,29678.5
1779472800,29679.25,29829,29502.25,29800.5
1779771600,29800,29845.25,29744,29808.75
1779786000,29809,29930.5,29805,29920.5
1779800400,29920,30118.75,29826.75,29974.75
1779814800,29975.5,30112,29954.5,30044.25
1779832800,30050,30159.25,30028.5,30122.25
1779847200,30125,30159,30067.75,30103.5
1779861600,30103.5,30217.75,30055.75,30213.25
1779876000,30214,30379,29937,30059.75
1779890400,30060.75,30099.25,29877.5,29972.5
1779904800,29972.5,30136.25,29963,30061.5
1779922800,30061.5,30090,29963.25,29973.25
1779937200,29974.25,29985,29763,29908.25
1779951600,29908.5,29998,29863.5,29885
1779966000,29884.5,30191.5,29871.25,30187.75
1779980400,30188,30344.5,30180.75,30293.5
1779994800,30292,30362,30274.25,30301.5
1780012800,30301.25,30301.75,30216.5,30260.75
1780027200,30269,30350.5,30265.75,30300.5
1780041600,30299.5,30372.25,30287,30349
1780056000,30350,30536,30270,30362.5
1780070400,30364,30447.75,30291,30396.25
1780084800,30396.25,30554.75,30373.25,30539.5
1780275600,30541,30595.25,30519.75,30573.75
1780290000,30572.75,30592.25,30443.75,30499.25
1780304400,30499.75,30512.25,30415,30449.5
1780318800,30449,30584.25,30291.5,30580.75
1780333200,30581.25,30693,30506.75,30522.5
1780351200,30544.75,30547.25,30333,30333.5
1780365600,30333.25,30495,30317.75,30476.25
1780380000,30476,30586,30469,30565.5
1780394400,30565.75,30604.75,30423.75,30601.75
1780408800,30603,30713.25,30537.75,30627.5
1780423200,30628.5,30763.25,30598.5,30703.5
1780441200,30705,30727.5,30561.25,30679
1780455600,30678.75,30730.5,30668.5,30698
1780470000,30697.75,30785,30687,30753.75
1780484400,30753.5,30807.75,30496,30667.25
1780498800,30667.75,30715.5,30505.75,30652
1780513200,30652,30694.75,30368.5,30395.25
1780531200,30393,30531,30352.5,30477.5
1780545600,30475,30544.5,30450,30500
1780560000,30499.25,30500.25,30164.25,30280.75
1780574400,30279.25,30469.5,30151,30413.75
1780588800,30413.25,30603.25,30393,30485.25
1780603200,30485.5,30495,30130.75,30142.75
1780621200,30143.5,30249,30052.25,30229.75
1780635600,30230.25,30233.25,30062,30158.75
1780650000,30159.5,30259,30042.5,30054.5
1780664400,30054.25,30100.5,29379,29490.5
1780678800,29490.5,29505,28781.25,29026.5
1780869600,28898.5,29287.5,28872.25,29158.75
1780884000,29161.5,29243.5,28972.75,29017.5
1780898400,29016.75,29281,29000,29240.5
1780912800,29239,29604.25,29175,29349.75
1780927200,29350.25,29743,29331.5,29558.25
1780941600,29559.25,29617.75,29321.25,29425.5
1780959600,29426.5,29547.75,29303.5,29514
1780974000,29514,29674.75,29501,29622.25
1780988400,29623,29698.75,29566,29685.25
1781002800,29686,29848.25,29083.75,29239.75
1781017200,29242,29302,28227.75,29065.75
1781031600,29066,29196.25,28839,29064.5
1781049600,29065.75,29169,28960,28997.5
1781064000,28956,29014,28853.75,28964.25
1781078400,28964.25,28965,28610,28679.5
1781092800,28680.75,29250,28627,28855.25
1781107200,28855.25,28896.5,28493,28527.25
1781121600,28527.5,28571.75,28265.75,28549.5
1781139600,28551.5,28803,28531.25,28776.5
1781154000,28776.5,28936,28685.5,28910.75
